40.7267,-74.0345,B
40.7383,-74.0403,A
40.7575,-73.9846,A
40.6463,-73.7896,A
40.7238,-73.9821,B
40.753,-74.0042,B
40.9859,-74.1578,A
40.7336,-73.99,A
40.7689,-73.9876,A
40.6483,-73.7829,A
40.7437,-73.9985,A
40.7423,-74.0371,A
40.7838,-73.9504,A
40.7166,-74.0144,A
40.7151,-74.0464,A
40.7249,-74.0355,A
40.7772,-73.9595,A
40.7599,-73.9944,A
40.7391,-73.9989,B
40.7221,-74.0018,A
40.7679,-73.9599,A
40.7703,-73.95,A
40.7874,-73.9545,A
40.7877,-73.973,A
40.7726,-73.9532,A
40.699,-73.9951,B
40.771,-73.866,A
40.7335,-74.0043,A
40.7786,-73.9512,A
40.7749,-73.9587,A
40.739,-73.9991,B
40.8364,-74.1461,A
40.7814,-73.9513,A
40.7216,-74.0046,A
40.7669,-73.9617,A
40.7724,-73.955,A
40.7368,-74.0044,B
40.7229,-73.994,B
40.719,-74.0064,B
40.6922,-74.1811,A
40.7757,-73.9502,A
40.718,-74.0099,B
40.778,-73.9487,A
40.7659,-73.9766,A
40.7214,-73.9475,A
40.7345,-73.996,B
40.762,-73.9787,A
40.6904,-74.1778,B
40.7624,-73.9714,A
40.7651,-73.9617,A
40.724,-73.9981,A
40.7625,-73.9724,A
40.7691,-73.9652,A
40.7426,-73.9963,A
40.7666,-73.9784,A
40.76,-73.9861,A
40.7631,-73.9784,A
40.733,-73.9901,A
40.773,-73.9669,A
40.7195,-74.0367,A
40.7686,-73.9698,A
40.7438,-73.9759,A
40.7741,-73.8726,B
40.6678,-73.7956,A
40.7745,-73.9638,A
40.7605,-73.9991,A
40.6949,-74.1781,A
40.7226,-74.0004,B
40.775,-73.9595,A
40.7254,-74.0071,A
40.763,-73.9781,A
40.7668,-73.9789,A
40.7412,-73.9964,A
40.7624,-73.9728,A
40.7398,-73.9912,A
40.7566,-73.9765,A
40.7619,-73.973,A
40.7747,-73.9584,A
40.7368,-73.9958,A
40.6922,-73.9441,A
40.7611,-73.9754,A
40.755,-73.9746,A
40.7323,-74.0076,A
40.71,-74.0114,B
40.7581,-73.9619,A
40.7154,-74.0163,B
40.7852,-74.022,A
40.8289,-73.9451,A
40.7544,-73.9692,A
40.7702,-73.9577,A
40.7732,-73.8857,B
40.7641,-73.9766,A
40.7622,-73.9788,A
40.7031,-73.9853,A
40.7374,-74.0008,A
40.7276,-74.0349,B
40.8791,-73.8811,A
40.75,-73.9757,A
40.7684,-73.8624,B
40.7618,-73.9752,A
40.7458,-73.987,B
40.7516,-73.9739,A
40.7529,-73.9855,A
40.783,-73.951,A
40.7455,-73.988,B
40.7692,-73.9829,A
40.695,-74.1784,B
40.7663,-73.9251,A
40.7385,-73.9854,B
40.776,-73.9441,A
40.7485,-74.0061,B
40.6919,-73.9966,B
40.7739,-73.8724,B
40.7417,-73.9894,B
40.6953,-74.1783,A
40.7853,-73.9556,A
40.7691,-73.9812,A
40.7578,-73.9893,A
40.7694,-73.9658,A
40.7705,-73.9662,A
40.6448,-73.7826,A
40.7198,-74.0051,A
40.7647,-73.9706,A
40.7504,-73.9945,A
40.7593,-73.9745,A
40.7644,-73.953,A
40.7545,-73.9757,A
40.7755,-73.9558,A
40.7644,-73.9806,A
40.7578,-73.9739,A
40.7798,-73.96,A
40.7644,-73.9727,A
40.7636,-73.9735,A
40.7616,-73.9686,A
40.7739,-73.8715,A
40.7122,-73.998,B
40.7593,-73.9708,A
40.7207,-74.0031,A
40.7623,-73.9788,A
40.7573,-73.9712,A
40.7371,-74.1794,A
40.758,-73.9751,A
40.7746,-73.9633,A
40.7839,-73.9566,A
40.7538,-73.9809,A
40.7544,-73.9803,A
40.7629,-73.9839,A
40.7546,-73.991,A
40.7679,-73.9662,A
40.6916,-73.9844,A
40.8448,-74.0662,A
40.76,-73.9651,A
40.7555,-73.9739,A
40.7741,-73.8725,B
40.7382,-74.0033,A
40.7813,-73.9759,A
40.7634,-73.974,A
40.7706,-73.8655,A
40.646,-73.7768,A
40.7789,-73.9559,A
40.7437,-73.9887,B
40.7647,-73.9699,A
40.7556,-73.9851,A
40.7432,-73.9863,A
40.7615,-73.9824,A
40.7199,-74.0043,B
40.7554,-73.9726,A
40.7938,-73.973,A
40.7782,-73.9628,A
40.7736,-73.9812,A
40.72,-74.0038,B
40.7534,-73.9904,A
40.7574,-73.9762,A
40.7459,-73.9884,A
40.7214,-73.9974,B
40.7478,-74.0044,A
40.7129,-74.0356,B
40.7581,-73.9816,A
40.756,-73.9717,A
40.7565,-73.9844,A
40.757,-73.972,A
40.786,-73.981,A
40.7243,-73.9933,A
40.7615,-73.9765,A
40.7473,-74.0007,B
40.7829,-73.4372,A
40.7643,-73.9688,A
40.7551,-73.9753,A
40.7414,-73.9848,A
40.7093,-73.9618,A
40.7457,-74.0049,A
40.7284,-74.0071,B
40.7782,-73.962,A
40.7642,-73.9731,A
40.6164,-73.9523,A
40.764,-73.9713,A
40.7558,-73.9751,A
40.7688,-73.8625,B
40.7045,-74.0103,A
40.7354,-74.1689,B
40.7608,-73.979,A
40.6971,-73.9949,B
40.7641,-73.9813,A
40.7368,-73.9888,B
40.7541,-73.9764,A
40.7727,-73.9558,A
40.7274,-74.0057,A
40.7441,-73.984,B
40.7327,-74.0077,B
40.7122,-73.8232,B
40.7371,-74.0021,A
40.7261,-73.9962,B
40.7102,-74.015,A
40.8132,-74.2143,A
40.7533,-73.9664,A
40.7271,-74.0347,A
40.7218,-73.9829,A
40.7195,-74.0323,A
40.7608,-73.979,A
40.7497,-73.9931,B
40.7737,-73.956,A
40.7308,-74.001,B
40.7649,-73.9807,A
40.7203,-73.9794,A
40.7498,-73.9899,B
40.7626,-73.9787,A
40.7615,-73.9785,A
40.7321,-73.9959,B
40.7257,-73.9946,A
40.7575,-73.978,A
40.7272,-73.9938,A
40.7614,-73.9794,A
40.7315,-74.0004,A
40.7708,-73.8658,B
40.774,-73.8719,A
40.725,-73.9996,B
40.7386,-74.0305,A
40.7373,-74.0057,B
40.7126,-73.9607,B
40.7737,-73.9838,A
40.7301,-74.0048,A
40.7265,-74.0037,A
40.7151,-74.0079,B
40.699,-73.9577,A
40.759,-73.9724,A
40.7256,-73.9881,A
40.7384,-73.9855,A
40.7627,-73.9832,A
40.7228,-73.9554,A
40.7051,-73.9205,B
40.7649,-73.9725,A
40.7238,-73.9853,A
40.7231,-73.9987,A
40.7316,-73.9873,A
40.7223,-73.9887,A
40.7256,-73.9869,A
40.7564,-73.9167,A
40.7531,-74.0039,B
40.6561,-73.9531,A
40.6879,-74.1814,B
40.7141,-74.0094,A
40.7744,-74.0149,A
40.6907,-74.1782,A
40.7605,-73.978,A
40.7236,-74.0037,B
40.7711,-73.9871,A
40.7507,-73.9703,A
40.7701,-73.9588,A
40.6193,-74.157,B
40.7651,-74.082,A
40.7531,-74.0039,A
40.7806,-73.982,A
40.7588,-73.9895,A
40.7694,-73.9852,A
40.7614,-73.9997,A
40.7689,-73.9812,A
40.7255,-74.0092,A
40.7898,-73.9661,A
40.7581,-73.9219,A
40.7808,-73.9487,A
40.7754,-73.9782,A
40.7877,-73.9788,A
40.7209,-73.9813,B
40.7273,-73.9797,B
40.7452,-73.991,A
40.7864,-73.9699,A
40.7298,-73.9988,B
40.7084,-74.0064,B
40.7787,-73.9559,A
40.7174,-73.9924,A
40.7396,-73.981,B
40.8271,-73.9726,A
40.7418,-74.0074,A
40.7514,-73.9699,A
40.7287,-73.9805,B
40.7658,-73.9692,A
40.7789,-73.9618,A
40.7595,-73.9913,A
40.7747,-73.9912,A
40.7326,-74.0038,A
40.6904,-74.1778,A
40.7805,-73.9548,A
40.7261,-73.9918,A
40.7744,-73.9578,A
40.7377,-73.9965,B
40.7816,-73.9602,A
40.771,-73.8669,A
40.7118,-73.9499,A
40.7752,-73.9635,A
40.7788,-73.951,A
40.7412,-73.9878,A
40.7628,-73.9948,A
40.7195,-74.0367,B
40.7336,-73.9982,A
40.745,-73.9888,A
40.7367,-73.9907,A
40.721,-74.0033,B
40.7224,-73.9935,B
40.6948,-74.1779,B
40.7771,-73.9754,A
40.774,-73.9607,A
40.7636,-73.9636,A
40.7534,-73.9748,A
40.7822,-73.9599,A
40.7741,-73.9629,A
40.7883,-74.0456,A
40.7457,-73.9916,A
40.8275,-74.0468,A
40.7103,-73.9846,A
40.7201,-74.0041,B
40.7775,-73.9612,A
40.8052,-73.9662,A
40.7476,-73.9969,A
40.7035,-74.0107,B
40.7472,-73.9863,A
40.7741,-73.8726,B
40.7386,-73.9897,B
40.7685,-73.8625,B
40.7599,-73.9804,A
40.6878,-74.1817,B
40.7672,-73.9682,A
40.7685,-73.9535,A
40.7647,-73.9796,A
40.7257,-73.9919,A
40.723,-74.0012,B
40.7785,-73.9533,A
40.9148,-74.2213,B
40.7749,-73.9639,A
40.7276,-74.0349,A
40.771,-73.866,A
40.7397,-73.9857,A
40.7393,-73.9954,B
40.7851,-73.9538,A
40.7699,-73.9589,A
40.774,-73.8733,A
40.7501,-73.9761,A
40.7319,-73.9877,B
40.753,-74.0248,B
40.7275,-74.0088,A
40.7739,-73.8728,A
40.7177,-73.9966,B
40.7685,-73.8624,B
40.7211,-74.0005,A
40.7568,-73.9717,A
40.7754,-73.9905,A
40.6946,-74.1775,A
40.7325,-74.0018,A
40.7572,-73.9841,A
40.7853,-73.9556,A
40.7516,-73.9909,A
40.7619,-73.9791,A
40.8005,-73.9693,A
40.6833,-73.9768,A
40.7407,-73.9869,A
40.7103,-73.9846,A
40.7642,-73.9632,A
40.7682,-73.953,A
40.7284,-74.0071,B
40.7553,-73.9795,A
40.7355,-73.9755,A
40.7283,-73.9869,A
40.8092,-73.9536,A
40.7557,-73.974,A
40.8247,-73.9735,A
40.7641,-73.977,A
40.7413,-74.0062,B
40.7566,-73.9788,A
40.7671,-73.9875,A
40.6956,-74.1779,A
40.7619,-73.9726,A
40.6449,-73.7823,B
40.744,-73.9954,B
40.7573,-73.9712,A
40.7375,-74.0053,A
40.7608,-73.9839,A
40.7685,-73.9647,A
40.7541,-73.9744,A
40.7413,-73.9852,A
40.7356,-73.997,A
40.7386,-74.0055,A
40.7321,-74.0077,A
40.7051,-74.0073,B
40.7632,-73.983,A
40.7245,-73.9987,A
40.7257,-74.0003,B
40.7636,-73.9716,A
40.7563,-73.9744,A
40.7578,-73.9751,A
40.7558,-73.982,A
40.76,-73.9723,A
40.7415,-74.0072,A
40.7213,-73.9991,A
40.7789,-73.9559,A
40.7437,-73.9887,B
40.7915,-73.9523,A
40.7527,-73.9856,A
40.7697,-73.981,A
40.6898,-73.9782,B
40.7539,-73.9806,A
40.776,-73.9573,A
40.7857,-73.9553,A
40.751,-73.9767,A
40.7328,-73.986,A
40.7395,-73.9941,B
40.7242,-74.001,A
40.7529,-73.8838,A
40.7178,-73.9521,A
40.7875,-73.9684,A
40.7745,-73.958,A
40.7169,-74.0123,A
40.7849,-73.9487,A
40.771,-73.9615,A
40.7568,-73.9718,A
40.7535,-73.9786,A
40.7059,-74.0167,B
40.733,-73.9912,A
40.7288,-74.0347,A
40.6086,-73.9326,B
40.7548,-73.9734,A
40.7277,-74.0346,A
40.6449,-73.7822,B
40.7603,-73.9782,A
40.7278,-74.0017,B
40.7414,-73.9913,B
40.7429,-73.9886,A
40.7782,-73.962,A
40.7211,-73.9569,A
40.7565,-73.9746,A
40.7584,-73.9724,A
40.7899,-73.9697,A
40.7222,-74.002,B
40.7624,-73.9835,A
40.7733,-73.9548,A
40.7843,-73.9539,A
40.6881,-74.183,A
40.727,-73.9998,B
40.7321,-73.9865,B
40.7408,-73.992,A
40.7625,-73.9769,A
40.7324,-73.9969,B
40.8262,-73.9439,A
40.7616,-73.9825,A
40.764,-73.9766,A
40.7437,-73.9792,A
40.702,-73.9867,B
40.7592,-73.9777,A
40.7384,-73.9917,B
40.7636,-73.9794,A
40.7475,-74.009,A
40.6449,-73.7822,B
40.7195,-74.0323,A
40.7636,-73.9754,A
40.7399,-73.9934,A
40.7233,-74.0083,A
40.7546,-73.9893,A
40.7617,-73.9845,A
40.7324,-73.9931,B
40.7634,-73.9792,A
40.7406,-74.0068,B
40.7573,-73.9742,A
40.7551,-73.9872,A
40.7494,-73.9922,A
40.7644,-73.9774,A
40.7294,-73.9877,A
40.7094,-74.0808,A
40.7425,-73.9847,A
40.7231,-73.9839,B
40.6834,-73.975,B
40.7635,-73.9878,A
40.7386,-74.0305,A
40.6861,-73.9739,B
40.7438,-73.9924,B
40.7408,-73.9859,B
40.8453,-74.1574,B
40.7397,-74.0269,A
40.7321,-74.0065,A
40.7368,-73.9867,B
40.7386,-73.9855,A
40.7079,-73.9464,A
40.7401,-73.9792,B
40.7702,-73.9818,A
40.6922,-73.9873,A
40.7426,-74.0042,A
40.7617,-73.9788,A
40.7637,-73.9734,A
40.7661,-73.9693,A
40.7588,-73.9776,A
40.762,-73.979,A
40.7591,-73.9684,A
40.7666,-73.9531,A
40.7389,-74.0393,A
40.725,-73.9844,A
40.6878,-74.1816,A
40.7893,-73.9709,A
40.7393,-73.9974,A
40.7217,-73.9875,A
40.743,-74.0301,B
40.7723,-73.9527,A
40.7571,-73.9726,A
40.7337,-73.9979,A
40.86,-73.9142,A
40.7753,-73.978,A
40.74,-73.9879,A
40.7791,-73.9623,A
40.7322,-73.9863,B
40.7677,-73.9656,A
40.7858,-73.9546,A
40.793,-73.9749,A
40.7789,-73.9557,A
40.7653,-73.9723,A
40.7839,-73.9703,A
40.768,-73.9191,A
40.7147,-74.0362,A
40.7752,-73.9455,A
40.8674,-73.8822,A
40.756,-73.9752,A
40.7751,-73.9475,A
40.7805,-73.9481,A
40.783,-73.9559,A
40.7746,-73.956,A
40.7425,-73.9942,A
40.7752,-73.9637,A
40.7305,-73.9934,A
40.725,-73.9994,A
40.7793,-73.9495,A
40.7108,-73.9845,A
40.7343,-73.9936,B
40.758,-73.9707,A
40.7222,-74.0104,A
40.789,-73.9743,A
40.7931,-73.9748,A
40.8822,-73.9211,A
40.7555,-73.9737,A
40.7408,-73.9914,B
40.7889,-73.9542,A
40.7303,-73.9937,A
40.7607,-73.9861,A
40.7388,-74.0087,A
40.7739,-73.8717,B
40.775,-73.9888,A
40.7097,-74.0153,B
40.7788,-73.956,A
40.7714,-73.9594,A
40.7526,-73.975,A
40.7752,-73.9636,A
40.7747,-73.9911,A
40.7795,-73.9837,A
40.7768,-73.9773,A
40.7368,-73.9847,B
40.7764,-73.9598,A
40.7736,-73.9626,A
40.7573,-73.9877,A
40.7584,-73.989,A
40.7718,-73.9654,A
40.7743,-73.9847,A
40.7773,-73.9595,A
40.6916,-73.9677,A
40.7271,-74.0058,B
40.7883,-74.0456,A
40.7863,-73.9774,A
40.8275,-74.0468,A
40.7414,-73.9902,B
40.7329,-73.9913,B
40.773,-73.9802,A
40.7205,-74.0031,B
40.7707,-73.9815,A
40.7591,-73.996,A
40.7548,-73.9847,A
40.7074,-74.0172,B
40.7095,-74.0156,B
40.7389,-73.9874,A
40.7559,-73.9874,A
40.6864,-73.9747,A
40.7498,-73.9816,A
40.7684,-73.9599,A
40.7868,-73.972,A
40.695,-74.178,A
40.7326,-73.9935,A
40.7447,-73.9873,A
40.7649,-73.9708,A
40.7763,-73.9621,A
40.7631,-73.9842,A
40.7364,-74.0099,B
40.779,-74.42,A
40.7382,-74.0078,A
40.7851,-73.9538,A
40.76,-73.9839,A
40.7565,-73.9843,A
40.7197,-73.9917,B
40.7538,-73.9926,A
40.753,-74.0248,A
40.7494,-73.9923,A
40.7757,-73.4202,B
40.78,-73.961,A
40.6926,-73.9873,A
40.7026,-74.0126,A
40.7617,-73.9838,A
40.7515,-73.993,B
40.7331,-73.9998,A
40.764,-73.9685,A
40.8056,-74.3923,B
40.7244,-74.0007,A
40.7677,-73.9657,A
40.7397,-73.9867,B
40.645,-73.7819,A
40.7797,-74.0097,A
40.7754,-73.9628,A
40.6931,-74.1834,A
40.6951,-74.1787,A
40.7247,-74.0022,B
40.7079,-74.0093,A
40.7551,-73.9622,A
40.7577,-73.9902,A
40.7708,-73.8658,A
40.7101,-73.9849,A
40.7416,-74.0067,B
40.745,-73.985,B
40.7866,-73.9547,A
40.6339,-74.0131,A
40.6951,-74.1783,B
40.6433,-73.7895,B
40.7729,-73.9599,A
40.7413,-73.9947,A
40.7799,-73.9608,A
40.7576,-73.9696,A
40.7541,-73.996,B
40.7109,-74.0112,A
40.7396,-73.9909,A
40.7701,-73.9879,A
40.7551,-73.9878,A
40.7698,-73.9916,A
40.7504,-73.9788,A
40.764,-73.9733,A
40.7601,-73.9772,A
40.7637,-73.9741,A
40.7491,-74.0084,B
40.7464,-73.9716,A
40.7552,-73.9881,A
40.7544,-73.9878,A
40.7387,-73.9897,B
40.7561,-73.9824,A
40.7512,-73.9749,A
40.7511,-73.9782,A
40.7591,-73.967,A
40.733,-73.9824,A
40.7512,-73.9891,A
40.7756,-73.9482,A
40.7413,-73.9908,B
40.7227,-74.0087,B
40.7296,-73.9983,A
40.7649,-73.962,A
40.7631,-73.9742,A
40.7857,-73.9553,A
40.7212,-74.0018,B
40.7566,-73.9739,A
40.7457,-74.0091,A
40.755,-73.9988,B
40.7617,-73.975,A
40.7816,-73.9803,A
40.7685,-73.9689,A
40.7562,-73.9698,A
40.7634,-73.9672,A
40.7332,-73.9956,A
40.7221,-73.9994,B
40.7381,-74.0085,B
40.7732,-73.8857,A
40.7401,-73.9901,B
40.7535,-73.9739,A
40.7219,-74.0041,B
40.7103,-73.9845,B
40.7548,-73.9831,A
40.7277,-74.0346,A
40.7327,-73.996,B
40.7243,-73.9998,A
40.7545,-73.9768,A
40.7678,-73.9832,A
40.7591,-73.9765,A
40.7445,-74.0079,B
40.7077,-74.0054,B
40.7592,-74.0235,A
40.741,-73.99,A
40.7219,-74.0074,A
40.7222,-74.002,A
40.7525,-73.9754,A
40.7287,-73.9984,A
40.7843,-73.9539,A
40.7417,-73.9918,A
40.7453,-73.9908,B
40.764,-73.979,A
40.7581,-73.9751,A
40.738,-74.0308,B
40.7304,-74.0461,B
40.7218,-74.0042,B
40.759,-73.9624,A
40.7167,-74.0024,A
40.751,-73.9729,A
40.6436,-73.7899,A
40.7995,-73.9638,A
40.7236,-74.0027,A
40.7322,-74.0076,A
40.7685,-73.8626,A
40.7274,-73.9937,B
40.7103,-73.9847,A
40.7588,-73.9776,A
40.737,-73.998,A
40.7186,-74.0339,B
40.7592,-74.0228,A
40.7138,-74.0635,A
40.7035,-73.9907,A
40.7655,-73.9758,A
40.7605,-73.9706,A
40.6609,-73.8847,A
40.7462,-74.0081,B
40.7537,-73.9744,A
40.7461,-74.0096,A
40.7366,-73.9927,A
40.7636,-73.9725,A
40.7441,-74.0013,A
40.7508,-73.9945,B
40.7653,-73.9789,A
40.7643,-73.9766,A
40.7191,-74.0065,B
40.7607,-73.9876,A
40.6464,-73.7901,B
40.7472,-73.9855,B
40.7438,-73.9848,B
40.7397,-74.0269,A
40.7404,-74.0079,A
40.746,-73.9906,A
40.7627,-73.9713,A
40.8548,-73.9369,A
40.7416,-74.0038,B
40.7644,-73.974,A
40.7466,-74.0095,A
40.7554,-73.9702,A
40.7553,-73.9913,A
40.7412,-73.9883,A
40.761,-73.9768,A
40.769,-73.9549,A
40.7594,-73.9722,A
40.7524,-73.996,A
40.7271,-73.9803,B
40.758,-73.9761,A
40.7619,-73.9715,A
40.695,-74.1783,A
40.7234,-73.9974,A
40.7747,-73.991,A
40.7776,-73.9752,A
40.7651,-73.9632,A
40.743,-74.0301,B
40.7574,-73.9862,A
40.7442,-73.9854,A
40.7236,-74.0111,B
40.7555,-73.9729,A
40.7204,-73.9545,A
40.7741,-73.9568,A
40.7382,-74.0033,A
40.7703,-73.966,A
40.7404,-74.0076,A
40.7742,-73.9491,A
40.7231,-73.9442,A
40.7271,-74.0054,B
40.7644,-73.9769,A
40.7236,-74.0016,B
40.7677,-73.9897,A
40.7732,-73.9504,A
40.7243,-74.0021,A
40.7678,-73.9704,A
40.7923,-73.9676,A
40.7406,-73.9983,A
40.7805,-73.9481,A
40.7582,-73.9928,A
40.7208,-73.994,B
40.7424,-73.9838,B
40.7754,-73.95,A
40.7747,-73.9613,A
40.695,-74.1774,A
40.7266,-73.9801,A
40.7857,-73.9802,A
40.734,-74.0094,B
40.692,-74.1813,B
40.7329,-73.9881,A
40.7617,-73.9843,A
40.7371,-74.0004,B
40.762,-73.9787,A
40.7596,-73.9854,A
40.6819,-73.9358,A
40.7835,-73.9513,A
40.8736,-74.0628,A
40.7749,-73.9841,A
40.7677,-73.981,A
40.7841,-73.9542,A
40.7356,-74.0029,A
40.7438,-74.0061,B
40.8078,-73.9639,A
40.7694,-73.983,A
40.7602,-73.9598,A
40.7283,-74.0071,B
40.7401,-73.992,B
40.7148,-74.0162,A
40.7594,-73.966,A
40.8079,-73.9638,A
40.7746,-73.9581,A
40.7348,-73.9929,B
40.6949,-74.1781,A
40.755,-73.9878,A
40.7748,-73.991,A
40.7688,-73.8627,B
40.7233,-74.0062,B
40.7577,-73.9694,A
40.7072,-74.0049,B
40.7568,-73.9721,A
40.7593,-73.9721,A
40.7686,-73.9658,A
40.7439,-73.9899,A
40.7582,-73.9815,A
40.7392,-73.9991,B
40.7633,-73.9829,A
40.7257,-73.9972,A
40.7419,-74.0036,A
40.7797,-73.9762,A
40.6334,-73.9954,A
40.7024,-74.0133,A
40.7736,-73.8716,B
40.7852,-74.022,A
40.8289,-73.9451,A
40.6751,-73.8016,A
40.7728,-73.9673,A
40.7178,-74.0035,A
40.7644,-73.9796,A
40.7569,-73.9742,A
40.7191,-73.9973,B
40.7521,-73.9756,A
40.749,-74.0029,B
40.7601,-73.9669,A
40.7657,-73.9549,A
40.7273,-74.0007,A
40.7187,-74.0024,A
40.742,-73.985,A
40.9155,-74.0761,A
40.7195,-74.0123,B
40.7619,-73.9729,A
40.7189,-74.0065,B
40.7646,-73.9686,A
40.6957,-73.9872,A
40.7651,-73.9531,A
40.7741,-73.8727,B
40.7346,-73.9963,B
40.768,-73.9523,A
40.774,-73.8728,B
40.7719,-73.9655,A
40.7732,-73.8856,B
40.7577,-73.9723,A
40.7595,-73.9736,A
40.7196,-74.0006,B
40.7546,-73.966,A
40.7275,-74.001,B
40.9651,-74.0736,A
40.7598,-73.9915,A
40.7104,-73.9847,A
40.7394,-74.0062,A
40.7585,-73.9697,A
40.7145,-74.0025,B
40.7692,-73.9631,A
40.7741,-73.8727,A
40.771,-73.866,A
40.764,-73.9825,A
40.7556,-73.9716,A
40.7798,-73.96,A
40.7624,-73.9744,A
40.7617,-73.973,A
40.7824,-73.9466,A
40.7274,-74.0073,B
40.7731,-73.9893,A
40.7556,-73.9753,A
40.7616,-73.9754,A
40.7658,-73.9802,A
40.7591,-73.9724,A
40.7052,-74.01,B
40.7435,-73.9834,B
40.7742,-73.8724,A
40.7429,-73.9868,B
40.8942,-73.8991,A
40.7474,-74.008,A
40.7764,-73.9641,A
40.7651,-73.9724,A
40.7167,-74.0149,A
40.7601,-73.9772,A
40.732,-73.9968,B
40.7106,-73.9858,B
40.7403,-73.9955,A
40.7208,-73.958,A
40.7842,-73.9834,A
40.7685,-73.8624,B
40.7528,-73.9876,A
40.6914,-74.1771,B
40.7519,-73.9811,A
40.7701,-73.9625,A
40.7582,-73.9763,A
40.7554,-73.9839,A
40.7701,-73.9803,A
40.7324,-74.0087,A
40.7204,-74.0048,B
40.7256,-74.0054,A
40.7539,-73.9764,A
40.7685,-73.8625,A
40.72,-73.9991,B
40.7287,-73.9898,A
40.7539,-73.982,A
40.7021,-74.0127,A
40.6844,-74.2762,A
40.753,-73.9791,A
40.7556,-73.9745,A
40.753,-73.9701,A
40.7129,-74.0356,B
40.7555,-73.9739,A
40.7376,-73.9926,A
40.7305,-74.0069,B
40.7986,-73.9728,A
40.742,-73.9851,B
40.7403,-73.9884,B
40.7535,-73.9739,A
40.7101,-73.9688,A
40.7265,-73.9832,A
40.7636,-73.9814,A
40.7627,-73.9779,A
40.6757,-73.9844,A
40.7666,-73.9692,A
40.7578,-73.9691,A
40.758,-73.9757,A
40.763,-73.9718,A
40.7445,-74.0079,A
40.7341,-74.0039,A
40.7255,-73.995,B
40.7215,-73.9989,B
40.743,-74.0076,B
40.7578,-73.9722,A
40.7065,-74.0094,A
40.7123,-73.9951,B
40.6836,-73.9975,A
40.7605,-73.9754,A
40.714,-73.9552,A
40.7308,-74.0068,B
40.7234,-74.0036,A
40.7517,-73.9862,A
40.7104,-73.9847,B
40.7594,-73.9828,A
40.6879,-74.181,B
40.6953,-74.1798,A
40.7999,-73.6507,A
40.7295,-73.987,B
40.7333,-74.0056,B
40.764,-73.9766,A
40.7146,-74.0101,B
40.7685,-73.8626,A
40.73,-73.9856,A
40.7516,-73.977,A
40.742,-74.0055,A
40.7345,-74.01,A
40.7186,-74.0339,B
40.7555,-73.9731,A
40.7218,-73.9934,B
40.7636,-73.9694,A
40.6728,-73.9834,B
40.7605,-73.9706,A
40.7587,-73.9795,A
40.7251,-73.9921,A
40.7693,-73.983,A
40.7017,-73.9867,A
40.7419,-74.0038,A
40.7405,-74.0082,A
40.7647,-73.9837,A
40.7598,-73.9745,A
40.7282,-73.9992,B
40.7446,-73.9738,A
40.7063,-74.0091,B
40.7424,-73.9851,B
40.6832,-73.9755,A
40.7593,-73.9809,A
40.7586,-73.9744,A
40.7313,-73.9886,B
40.7619,-73.9899,A
40.7058,-74.0088,B
40.7432,-74.0075,A
40.7406,-74.0057,B
40.7635,-73.9764,A
40.7144,-74.0,A
40.7218,-73.9975,B
40.7173,-74.0097,B
40.7386,-73.9883,A
40.727,-74.0057,A
40.7458,-73.9843,A
